1991 0 AChE acetylcholinesterase development 
1991 77 levels deficiency vitamin 
1991 78 acidic deficiency vitamin 
1991 79 heart vessels arteries 
1991 80 birth females littersize 
1991 81 groups ovulationrate littersize 
1991 82 body density images 
1991 83 expression synapses synaptogenesis 
1991 84 brain synapses synaptogenesis 
1991 85 changes fetuses gestationalday 
1991 86 fetuses exposure gestationalday 
1991 87 measure diameter crown-rumplength 
1991 88 measure gestationalage crown-rumplength 
1991 89 myosin myogenic desmin 
1991 90 females fish fecundity 
1991 91 fish size fecundity 
1991 92 development organelles mitochondria 
1991 93 morphogenesis ducts tubules 
1991 94 organs ducts tubules 
1991 95 consensus nucleotides promoter 
1991 96 changes endometrium women 
1991 97 levels endometrium uterus 
1991 98 B endometrium women 
1991 99 endometrium women uterus 
1991 100 development thymus bursa 
1991 101 development Bcells bursa 
1991 102 thymus bursa lymphocytes 
1991 103 Bcells bursa lymphocytes 
1991 104 bursa lymphocytes analysis 
1991 105 C initiation translation 
1991 106 EMBRYOS CO2 air 
1991 107 CO2 air time 
1991 108 pairs regulation stripes 
1991 109 pairs Drosophilaembryo stripes 
1991 110 Expression Drosophilaembryo stripes 
1991 111 Expression E11 E13 
1991 112 brain E14 E17 
1991 113 EMBRYOS calves cattle cows 
1991 114 calves cattle pregnancy 
1991 115 development glycerol liquidnitrogen 
1991 116 L glycerol liquidnitrogen 
1991 117 selection groups improvement 
1991 118 EMBRYOS greenhouse mg/l 
1991 119 EMBRYOS shoot mg/l 
1991 120 media shoot mg/l 
1991 121 females expression gonads 
1991 122 ovary expression gonads 
1991 123 ovary Expression gonads testis 
1991 124 stimulation LH GnRH 
1991 125 administration LH GnRH 
1991 126 pattern germination freshweight 
1991 127 genes somaticembryos protoplasts 
1991 128 genes suspension protoplasts 
1991 129 plantlets suspension protoplasts 
1991 130 receptor secretion estrogen 
1991 131 spinalcord extracellular floorplate 
1991 132 tube extracellular floorplate 
1991 133 extracellular notochord floorplate 
1991 134 mean embryonicheart heartrate 
1991 135 pregnancy embryonicheart heartrate 
1991 136 virus stemcells leukemia 
1991 137 pattern primitivestreak mesodermalcells 
1991 138 development primitivestreak mesodermalcells 
1991 139 expression primitivestreak mesodermalcells 
1991 140 primitivestreak time mesodermalcells 
1991 141 primitivestreak gastrulation mesodermalcells 
1991 142 levels shoot tips 
1991 143 induction shoot tips 
1991 144 mean min heartrate 
1991 145 measure min heartrate 
1991 146 min pregnancy heartrate 
1991 147 ABA genes matureembryos 
1991 148 genes matureembryos embryogenic 
1991 149 genes matureembryos abscisicacid 
1991 150 matureembryos germination embryogenic 
1991 151 concentrations acetylcholine subunit 
1991 152 levels microspores pollen 
1991 153 changes dormancy coat 
1991 154 period dormancy coat 
1991 155 dormancy cotyledons coat 
1991 156 C c-kit receptortyrosinekinases 
1991 157 genes c-kit receptortyrosinekinases 
1991 158 development c-kit receptortyrosinekinases 
1991 159 c-kit receptortyrosinekinases ligand 
1991 160 pattern recessive lethality 
1991 161 function recessive lethality 
1991 162 locus recessive cause 
1991 163 locus recessive lethality 
1991 164 gestation procedure survivalrate 
1991 165 procedure survivalrate experiments 
1991 166 development winter season 
1991 167 winter eggs season 
1991 168 winter time season 
1991 169 C blastocyststage blastomeres zonapellucida 
1991 170 procedure blastomeres zonapellucida 
1991 171 procedure zonapellucida morulae 
1991 172 blastocyststage zonapellucida pregnancy 
1991 173 blastomeres zonapellucida invitro 
1991 174 function peripheralnervoussystem ganglia 
1991 175 acidic peripheralnervoussystem ganglia 
1991 176 changes organelles vacuoles 
1991 177 protein organelles vacuoles 
1991 178 formation organelles vacuoles 
1991 179 CELLS organelles vacuoles 
1991 180 organelles vacuoles form 
1991 181 function reportergene regulatoryelements 
1991 182 levels CI regulatoryelements 
1991 183 CI analysis regulatoryelements 
1991 184 formation CNS homeoboxgene 
1991 185 acidic CNS homeoboxgene 
1991 186 somaticembryos embryogeniccallus calluses 
1991 187 SOMATICEMBRYOGENESIS embryogeniccallus frequency 
1991 188 sucrose embryogeniccallus frequency 
1991 189 sucrose embryogeniccallus globular 
1991 190 birth immunoreactivity E18 
1991 191 E E15 E18 
1991 192 brain E15 E18 
1991 193 brain E18 E16 
1991 194 immunoreactivity E18 E16 
1991 195 pattern cadherins celladhesionmolecules 
1991 196 development alcohol ethanol 
1991 197 EMBRYOS alcohol ethanol 
1991 198 levels alcohol ethanol 
1991 199 response cattle cows 
1991 200 substrate lactation glucose 
1991 201 Expression molecularweight SDS-PAGE 
1991 202 molecularweight analysis SDS-PAGE 
1991 203 eggs segments blastoderm 
1991 204 receptor epithelialcells epithelia 
1991 205 epithelialcells time epithelia 
1991 206 epithelialcells vivo epithelia 
1991 207 genes forebrain midbrain 
1991 208 differentiation forebrain midbrain 
1991 209 Expression forebrain midbrain 
1991 210 immunoreactivity host forebrain 
1991 211 immunoreactivity MOUSE forebrain 
1991 212 pattern immunoprecipitation v 
1991 213 immunoprecipitation v R 
1991 214 Expression epitope mAb 
1991 215 P HMG ovarianstimulation 
1991 216 protocol HMG ovarianstimulation 
1991 217 invitro HMG ovarianstimulation 
1991 218 stimulation women IVF-ET 
1991 219 stimulation in-vitro infertility IVF-ET 
1991 220 stimulation infertility in-vitrofertilization IVF-ET 
1991 221 P in-vitrofertilization IVF-ET 
1991 222 L glycoprotein carbohydrates 
1991 223 levels epitope carbohydrates 
1991 224 metabolism expression carbohydrates 
1991 225 protein May kernels 
1991 226 protein Zeamays kernels 
1991 227 protein pollination kernels 
1991 228 pollination maize kernels 
1991 229 genes L1 adhesionmolecules 
1991 230 levels celladhesion L1 
1991 231 axons celladhesion L1 
1991 232 axons L1 adhesionmolecules 
1991 233 M females juveniles 
1991 234 females life juveniles 
1991 235 females larvae juveniles 
1991 236 larvae males juveniles 
1991 237 protein glucose morulastage 
1991 238 serum glucose morulastage 
1991 239 MOUSE glucose morulastage 
1991 240 ova ewes ovulationrate 
1991 241 P ewes ovulationrate 
1991 242 groups ewes ovulationrate 
1991 243 quality response heifers 
1991 244 quality progesterone n heifers 
1991 245 protein oviduct sheep 
1991 246 development replacement therapy 
1991 247 disease women therapy 
1991 248 disease P therapy 
1991 249 stimulation women therapy 
1991 250 replacement groups therapy 
1991 251 expression peripheralnerves Schwanncells 
1991 252 peripheralnerves ganglia Schwanncells 
1991 253 h endosperm grain 
1991 254 time endosperm grain 
1991 255 serum outgrowth heparin 
1991 256 mRNA specificexpression tissue-specific 
1991 257 analysis specificexpression tissue-specific 
1991 258 formation behavior cues 
1991 259 chickembryo axons cues 
1991 260 females life broods 
1991 261 life mm broods 
1991 262 weight food resorption 
1991 263 levels bodyweight resorption 
1991 264 body food resorption 
1991 265 dose food resorption 
1991 266 food bodyweight resorption 
1991 267 migration weeks matter 
1991 268 migration spinalcord matter 
1991 269 pattern patches record 
1991 270 weeks patches record 
1991 271 desiccation EMBRYOS tolerance 
1991 272 desiccation L tolerance 
1991 273 desiccation germination tolerance 
1991 274 desiccation water abscisicacid 
1991 275 desiccation acidic tolerance 
1991 276 concentrations BA basalmedium embryogenic 
1991 277 BA SOMATICEMBRYOGENESIS basalmedium 
1991 278 h Bcells lymphocytes 
1991 279 Bcells chain lymphocytes 
1991 280 expression colonies macrophages 
1991 281 hematopoietic analysis stemcells 
1991 282 C generation insects 
1991 283 L generation insects 
1991 284 generation insects eggs 
1991 285 generation insects larvae 
1991 286 C initiation introns 
1991 287 pattern introns nucleotides 
1991 288 initiation introns nucleotides 
1991 289 initiation introns form 
1991 290 thymus CD4 CELLS thymocytes 
1991 291 thymus CD4 antigen 
1991 292 expression CD4 thymocytes 
1991 293 chick transformation cultureconditions 
1991 294 transformation cultureconditions invitro 
1991 295 target peripheralnerves ganglia 
1991 296 embryonicday CNS glia 
1991 297 Expression glialcells glia 
1991 298 acidic CNS glia 
1991 299 acidic glialcells glia 
1991 300 glialcells axons glia 
1991 301 D amplitude potentiation 
1991 302 concentrations amplitude potentiation 
1991 303 M amplitude potentiation 
1991 304 n amplitude potentiation 
1991 305 amplitude potentiation mu 
1991 306 concentrations embryogenic subculture 
1991 307 SOMATICEMBRYOGENESIS subculture months 
1991 308 expression DNAsynthesis incorporation 
1991 309 expression DNAsynthesis thymidine 
1991 310 concentrations EC50 index 
1991 311 compounds EC50 frog 
1991 312 EC50 Xenopuslaevis frog 
1991 313 changes compounds frog 
1991 314 changes Xenopuslaevis frog 
1991 315 compounds model frog 
1991 316 brain exposure ethanol 
1991 317 pattern individuals males 
1991 318 EMBRYOS individuals males 
1991 319 levels individuals males 
1991 320 mRNA brainregions cerebellum 
1991 321 development brainregions hippocampus 
1991 322 embryonicday brainregions hippocampus 
1991 323 Expression brainregions cerebellum 
1991 324 Expression brainregions hippocampus 
1991 325 analysis brainregions hippocampus 
1991 326 brainregions cerebellum ratbrain 
1991 327 brainregions hippocampus ratbrain 
1991 328 mRNA monoclonalantibody immunohistochemistry 
1991 329 mRNA immunoreactivity immunohistochemistry 
1991 330 immunoreactivity immunohistochemistry matrix 
1991 331 levels ovary testis 
1991 332 protein FGF bFGF 
1991 333 peptide FGF bFGF 
1991 334 pattern germination fruit coat 
1991 335 germination pollination fruit 
1991 336 acidic pollination fruit 
1991 337 somaticembryos plantregeneration immatureembryos 
1991 338 SOMATICEMBRYOGENESIS genotypes plantregeneration immatureembryos 
1991 339 SOMATICEMBRYOGENESIS frequency plantregeneration immatureembryos 
1991 340 formation plantregeneration immatureembryos 
1991 341 acidic plantregeneration immatureembryos 
1991 342 concentrations embryogenic kinetin 
1991 343 M auxin kinetin 
1991 344 media embryogenic kinetin 
1991 345 auxin formation kinetin 
1991 346 auxin mu kinetin 
1991 347 weight components larvae shell 
1991 348 isoforms differentiation MHC 
1991 349 isoforms molecules MHC 
1991 350 ii antigen MHC 
1991 351 development NAA MSmedium 
1991 352 explants sucrose MSmedium 
1991 353 sucrose NAA MSmedium 
1991 354 acidic NAA MSmedium 
1991 355 gestation ovulationrate litter 
1991 356 ova size ovulationrate 
1991 357 groups ovulationrate litter 
1991 358 formation morulae preimplantationembryos 
1991 359 formation pregnancy preimplantationembryos 
1991 360 parameters invitro semen 
1991 361 P spermatozoa fertilizationrate semen 
1991 362 recovery invitro semen 
1991 363 time fertilizationrate semen 
1991 364 genes patients anomalies 
1991 365 genes anomalies embryology 
1991 366 pattern anomalies embryology 
1991 367 concentrations glycine soybean 
1991 368 somaticembryos accumulation soybean 
1991 369 germination glycine soybean 
1991 370 analysis glycine soybean 
1991 371 accumulation glycine soybean 
1991 372 levels diagnosis tool 
1991 373 markers patients tool 
1991 374 patients acidic tool 
1991 375 components females oogenesis 
1991 376 females expression oogenesis 
1991 377 females cytoplasm oogenesis 
1991 378 changes gamma interferon 
1991 379 gamma antigen interferon 
1991 380 antigen dose interferon 
1991 381 muscle axons branches 
1991 382 weight food intake 
1991 383 levels bodyweight intake 
1991 384 gestation food intake 
1991 385 fetuses food intake 
1991 386 body food intake 
1991 387 food bodyweight intake 
1991 388 genes patients disorders 
1991 389 disease brain disorders 
1991 390 disease pregnancy syndrome disorders 
1991 391 model syndrome disorders 
1991 392 formation motor synapses 
1991 393 expression dendrites synapses 
1991 394 dendrites fibers synapses 
1991 395 dendrites brain synapses 
1991 396 meiotic genes segregation 
1991 397 meiotic protein segregation 
1991 398 meiotic cleavage segregation 
1991 399 pattern celllineage segregation 
1991 400 celllineage cleavage segregation 
1991 401 chromosomes cleavage segregation 
1991 402 pattern laminin cellmigration 
1991 403 function laminin cellmigration 
1991 404 half somites sclerotome 
1991 405 half tube sclerotome 
1991 406 half neuralcrestcells sclerotome 
1991 407 protein typeII chondrocytes 
1991 408 extracellularmatrix regulation chondrocytes 
1991 409 chickembryo regulation chondrocytes 
1991 410 highlevels typeII chondrocytes 
1991 411 highlevels matrix chondrocytes 
1991 412 extracellular typeII chondrocytes 
1991 413 heart measure gestationalage 
1991 414 heart chorion gestationalage 
1991 415 P Biol aminoacidsequence 
1991 416 Biol Expression K 
1991 417 Biol K muscle 
1991 418 Biol aminoacidsequence muscle 
1991 419 c-kit ligand stemcells 
1991 420 c-kit stemcells tyrosinekinase 
1991 421 dose-dependentmanner CELLS release 
1991 422 dose-dependentmanner release inhibition 
1991 423 C fetus placenta 
1991 424 period fetus placenta 
1991 425 period fetus abnormalities 
1991 426 weeks fetus abnormalities 
1991 427 weeks fetus mechanisms 
1991 428 fetus placenta mechanisms 
1991 429 murine homologue segments 
1991 430 C death saline 
1991 431 weight saline mm 
1991 432 EMBRYOS death saline 
1991 433 L death saline 
1991 434 mean death saline 
1991 435 death saline eggs 
1991 436 development thymus thymocytes 
1991 437 thymus lymphocytes thymocytes 
1991 438 receptor Northernblotanalysis mRNAlevels 
1991 439 probe Northernblotanalysis mRNAlevels 
1991 440 differentiation Northernblotanalysis mRNAlevels 
1991 441 acidic Northernblotanalysis mRNAlevels 
1991 442 CELLS Northernblotanalysis kb 
1991 443 chick Northernblotanalysis mRNAlevels 
1991 444 Northernblotanalysis brain mRNAlevels 
1991 445 genes myotubes myoblasts 
1991 446 levels myotubes myoblasts 
1991 447 myotubes skeletalmuscle myoblasts myogenic 
1991 448 skeletalmuscle CELLS myoblasts myogenic 
1991 449 skeletalmuscle myoblasts myogenic musclecells 
1991 450 chick myoblasts musclecells 
1991 451 proliferation antigen proliferative 
1991 452 Expression proliferative serum 
1991 453 protein CHICK-EMBRYO boundary 
1991 454 CHICK-EMBRYO analysis boundary 
1991 455 CHICK-EMBRYO segments boundary 
1991 456 analysis boundary hindbrain 
1991 457 antigen segments boundary 
1991 458 chick boundary hindbrain 
1991 459 segments boundary hindbrain 
1991 460 levels E14 E15 
1991 461 protein E14 E15 
1991 462 differentiation E14 E15 
1991 463 E E14 E15 
1991 464 brain E14 E15 
1991 465 origin eggs capsule 
1991 466 EMBRYOS progesterone ng/ml 
1991 467 bands monoclonalantibody Westernblot 
1991 468 bands antigen Westernblot 
1991 469 bands brain Westernblot 
1991 470 formation peptide bFGF 
1991 471 P in-vitrofertilization humanchorionicgonadotrophin 
1991 472 h IVF humanchorionicgonadotrophin 
1991 473 h in-vitro humanchorionicgonadotrophin 
1991 474 IVF humanchorionicgonadotrophin oestradiol 
1991 475 in-vitro progesterone humanchorionicgonadotrophin 
1991 476 in-vitro serum humanchorionicgonadotrophin 
1991 477 in-vitro humanchorionicgonadotrophin oestradiol 
1991 478 in-vitrofertilization humanchorionicgonadotrophin oestradiol 
1991 479 patients cleavage spermatozoa fertilizationrate 
1991 480 P gametes spermatozoa 
1991 481 peptide proteases matrix 
1991 482 pattern virus construct 
1991 483 function reportergene virus construct 
1991 484 experiments virus construct 
1991 485 mean vivo cellnumber 
1991 486 area serum cellnumber 
1991 487 period food diet 
1991 488 weight food diet 
1991 489 weight diet litter 
1991 490 eggs food diet 
1991 491 size food diet 
1991 492 patients quality fertilizationrate 
1991 493 quality h fertilizationrate 
1991 494 quality n fertilizationrate 
1991 495 quality time fertilizationrate 
1991 496 cleavage n fertilizationrate 
1991 497 pattern embryonicchick ventricle 
1991 498 P embryonicchick ventricle 
1991 499 chickembryo embryonicchick mm ventricle 
1991 500 T mechanisms translocation 
1991 501 concentrations epidermalgrowthfactor basicfibroblastgrowthfactor 
1991 502 differentiation epidermalgrowthfactor basicfibroblastgrowthfactor 
1991 503 expression epidermalgrowthfactor basicfibroblastgrowthfactor 
1991 504 pattern aminoacidsequence oligonucleotides 
1991 505 homology polypeptide oligonucleotides 
1991 506 brain polypeptide oligonucleotides 
1991 507 n library oligonucleotides 
1991 508 n polypeptide oligonucleotides 
1991 509 form notochord midline 
1991 510 time notochord midline 
1991 511 organs notochord midline 
1991 512 geneexpression liver tissue-specific 
1991 513 development primitivestreak node 
1991 514 induction area node 
1991 515 chickembryo primitivestreak node 
1991 516 primitivestreak time node 
1991 517 period position motorneurons 
1991 518 position muscle motorneurons 
1991 519 position spinalcord motorneurons 
1991 520 muscle celldeath motorneurons 
1991 521 death spinalcord motorneurons 
1991 522 extracellularmatrix ii chondrogenesis 
1991 523 extracellular typeII chondrogenesis 
1991 524 disease chickembryo inoculation 
1991 525 disease eggs inoculation 
1991 526 disease mortality inoculation 
1991 527 viruses eggs inoculation 
1991 528 viruses time inoculation 
1991 529 viruses mortality inoculation 
1991 530 chick suspension inoculation 
1991 531 chick mortality inoculation 
1991 532 time suspension inoculation 
1991 533 strains mortality inoculation 
1991 534 protein typeII typecollagen 
1991 535 extracellular typeII typecollagen 
1991 536 pattern striatum mesencephalon 
1991 537 pattern dopamine mesencephalon 
1991 538 protein striatum mesencephalon 
1991 539 protein dopamine mesencephalon 
1991 540 h striatum mesencephalon 
1991 541 h embryonicrat mesencephalon 
1991 542 h dopamine mesencephalon 
1991 543 expression embryonicrat dopaminergic mesencephalon 
1991 544 expression dopamine mesencephalon 
1991 545 striatum immunoreactivity dopaminergic mesencephalon 
1991 546 embryonicrat immunoreactivity dopaminergic mesencephalon 
1991 547 ATP L kinase 
1991 548 C enhancer DNAsequences vector 
1991 549 C DNAsequences copies 
1991 550 mRNA DNAsequences vector 
1991 551 function DNAsequences vector plasmid 
1991 552 levels DNAsequences vector plasmid 
1991 553 acidic DNAsequences copies 
1991 554 acidic DNAsequences plasmid 
1991 555 DNAsequences vector transcriptionfactors 
1991 556 genes embryogenic carrot 
1991 557 genes carrot suspension 
1991 558 EMBRYOS carrot suspension 
1991 559 yolk conceptuses dose 
1991 560 h conceptuses yolksac 
1991 561 conceptuses yolksac dose 
1991 562 conceptuses yolksac exposure 
1991 563 mRNA ES embryonalcarcinoma 
1991 564 mRNA embryonalcarcinoma stemcells 
1991 565 murine ES embryonalcarcinoma promoter 
1991 566 Expression ES embryonalcarcinoma 
1991 567 viruses embryoniclung dose 
1991 568 h embryoniclung infection 
1991 569 concentrations blastocyststage supplementation 
1991 570 period embryoculture supplementation 
1991 571 culturemedium blastocyststage supplementation 
1991 572 culturemedium supplementation MOUSE 
1991 573 embryoculture supplementation experiments 
1991 574 embryoculture supplementation groups 
1991 575 embryoculture supplementation MOUSE 
1991 576 embryoculture supplementation i 
1991 577 blastocyststage supplementation experiments 
1991 578 blastocyststage supplementation groups 
1991 579 suppression regulation suppressor virus 
1991 580 suppression CELLS suppressor 
1991 581 suppression transformation suppressor loss 
1991 582 suppression suppressor loss virus 
1991 583 regulation transfection suppressor 
1991 584 regulation T suppressor 
1991 585 T suppressor loss 
1991 586 antigen suppressor loss 
1991 587 development CL FSH 
1991 588 development CL estrus 
1991 589 levels ova CL 
1991 590 ova size CL 
1991 591 ova CL estrus mm 
1991 592 ova CL n 
1991 593 M suspensionculture globular 
1991 594 levels suspensionculture globular 
1991 595 suspensionculture mu globular 
1991 596 protein E12 E14 
1991 597 origin immunoreactivity E12 
1991 598 E E12 E14 
1991 599 Expression E12 E14 
1991 600 immunoreactivity E12 E14 
1991 601 development estrus prostaglandin 
1991 602 development prostaglandin PG 
1991 603 P prostaglandin PG 
1991 604 response estrus prostaglandin 
1991 605 response prostaglandin PG 
1991 606 estrus time prostaglandin 
1991 607 time prostaglandin PG 
1991 608 levels E14 E16 
1991 609 Expression E14 E13 E16 
1991 610 axons E13 E16 
1991 611 brain E14 E13 E16 
1991 612 immunoreactivity E14 E16 
1991 613 h glycoprotein laminin ECM 
1991 614 h laminin ECM proteoglycans 
1991 615 glycoprotein fibronectin ECM 
1991 616 chickembryo fibronectin ECM 
1991 617 chickembryo laminin ECM 
1991 618 fibronectin ECM proteoglycans 
1991 619 collagen organs ECM 
1991 620 form ECM proteoglycans 
1991 621 organs ECM proteoglycans 
1991 622 ml morulae bovineserumalbumin 
1991 623 acidic morulae bovineserumalbumin 
1991 624 vivo morulae bovineserumalbumin 
1991 625 EMBRYOS extracellular notochord 
1991 626 EMBRYOS notochord tail 
1991 627 formation notochord tail 
1991 628 form notochord tail 
1991 629 metabolism P oxidation 
1991 630 metabolism substrate oxidation 
1991 631 analysis EScells stemcells 
1991 632 regulation EScells stemcells 
1991 633 mRNA ratembryos Myc 
1991 634 mRNA RA Myc 
1991 635 induction ratembryos Myc 
1991 636 induction RA Myc 
1991 637 Expression ratembryos Myc 
1991 638 brain hindbrain midbrain 
1991 639 levels neuroblasts neurogenesis 
1991 640 Expression neuroblasts neurogenesis 
1991 641 acidic neuroblasts neurogenesis 
1991 642 time neuroblasts neurogenesis 
1991 643 levels dorsalrootganglia sensoryneurons 
1991 644 Expression dorsalrootganglia sensoryneurons 
1991 645 spinalcord dorsalrootganglia sensoryneurons 
1991 646 chick dorsalrootganglia sensoryneurons 
1991 647 dorsalrootganglia axons sensoryneurons 
1991 648 M highlevels typeII 
1991 649 form highlevels typeII 
1991 650 mean recipients embryorecovery 
1991 651 mean FSH embryorecovery 
1991 652 ova ovary embryorecovery 
1991 653 ova recipients embryorecovery 
1991 654 ova serum embryorecovery 
1991 655 ovary P embryorecovery 
1991 656 ovary groups embryorecovery 
1991 657 recipients groups embryorecovery 
1991 658 recipients time embryorecovery 
1991 659 serum FSH embryorecovery 
1991 660 FSH time embryorecovery 
1991 661 time mares embryorecovery 
1991 662 concentrations immunoreactivity GABA 
1991 663 concentrations population GABA 
1991 664 analysis uptake GABA 
1991 665 uptake brain GABA 
1991 666 brain agonist GABA 
1991 667 P hCG HMG in-vitrofertilization 
1991 668 in-vitro time HMG 
1991 669 in-vitro hCG HMG 
1991 670 protocol agonist HMG 
1991 671 invitro agonist HMG 
1991 672 time gonadotrophins HMG 
1991 673 embryonicday serum IGF-I 
1991 674 brain serum IGF-I 
1991 675 T mechanisms inactivation 
1991 676 chromosomes mechanisms inactivation 
1991 677 somaticembryos calluses immatureembryos 
1991 678 M genotypes calluses 
1991 679 explants calluses immatureembryos 
1991 680 formation calli calluses immatureembryos 
1991 681 genotypes mu calli calluses 
1991 682 genotypes calli calluses immatureembryos 
1991 683 function calcium myocytes 
1991 684 protein myocytes contractile 
1991 685 expression myocytes contractile 
1991 686 muscle calcium myocytes 
1991 687 muscle myocytes contractile 
1991 688 chickembryo calcium myocytes 
1991 689 chickembryo myocytes contractile 
1991 690 kb peptide genomicDNA 
1991 691 nucleotides library genomicDNA 
1991 692 domain liver specificgenes 
1991 693 events liver specificgenes 
1991 694 liver promoter specificgenes 
1991 695 liver transcriptionfactors specificgenes 
1991 696 mechanisms transcriptionfactors specificgenes 
1991 697 genes neuralcells celladhesionmolecules 
1991 698 pattern neuralcells celladhesionmolecules 
1991 699 monoclonalantibody glycoprotein celladhesionmolecules 
1991 700 monoclonalantibody neuralcells celladhesionmolecules 
1991 701 form neuralcells celladhesionmolecules 
1991 702 gestation gain dams 
1991 703 death fetuses dams 
1991 704 death size dams 
1991 705 body traits dams 
1991 706 brain serum insulin-likegrowthfactor 
1991 707 serum peptide insulin-likegrowthfactor 
1991 708 somaticembryos BA greenhouse 
1991 709 somaticembryos greenhouse months 
1991 710 EMBRYOS BA greenhouse 
1991 711 BA embryogenic greenhouse 
1991 712 BA explants greenhouse sucrose 
1991 713 greenhouse sucrose genotypes months 
1991 714 C centralnervoussystem cerebralcortex 
1991 715 pattern cerebralcortex cerebellum 
1991 716 protein cerebralcortex olfactorybulb 
1991 717 Expression cerebralcortex cerebellum olfactorybulb 
1991 718 centralnervoussystem cerebralcortex area ratbrain 
1991 719 cerebralcortex area cerebellum ratbrain 
1991 720 cerebralcortex immunoreactivity cerebellum olfactorybulb 
1991 721 cerebralcortex immunoreactivity cerebellum ratbrain 
1991 722 cerebralcortex time cerebellum 
1991 723 C mobilization shift 
1991 724 extracts mobilization shift experiments 
1991 725 mobilization shift promoter 
1991 726 ontogeny CELLS eggs 
1991 727 mRNA pairs primers 
1991 728 chain primers library 
1991 729 primers promoter library 
1991 730 function transduction tyrosinekinase 
1991 731 formation transduction tyrosinekinase 
1991 732 transduction analysis tyrosinekinase 
1991 733 C blastocyststage blastomeres zona 
1991 734 embryocells ml zona 
1991 735 embryocells zona serum 
1991 736 ml blastocyststage zona 
1991 737 ml zona infertility 
1991 738 blastocyststage zona groups 
1991 739 zona serum infertility 
1991 740 zona time infertility 
1991 741 passage invitro strains 
1991 742 mRNA phosphorylation proteinkinaseC 
1991 743 Expression phosphorylation proteinkinaseC 
1991 744 response phosphorylation proteinkinaseC 
1991 745 CELLS phosphorylation proteinkinaseC 
1991 746 phosphorylation proteinkinaseC mechanisms 
1991 747 changes somites trunk 
1991 748 migration segments trunk 
1991 749 somites CELLS trunk 
1991 750 tube CELLS trunk 
1991 751 CELLS segments trunk 
1991 752 levels striatum tyrosinehydroxylase dopaminergic 
1991 753 protein striatum tyrosinehydroxylase 
1991 754 markers tyrosinehydroxylase density 
1991 755 markers tyrosinehydroxylase ganglia 
1991 756 acidic striatum tyrosinehydroxylase 
1991 757 acidic tyrosinehydroxylase ganglia 
1991 758 striatum fibers tyrosinehydroxylase 
1991 759 striatum tyrosinehydroxylase uptake dopaminergic 
1991 760 CELLS fibers tyrosinehydroxylase 
